"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"abs"	"DEG_type"
"ADAMTS16"	-1.51150979386892	4.26567994987469	-6.80686325747341	3.65174947771864e-11	3.21828060617492e-10	14.8388864685346	1.51150979386892	"Down"
"CTGF"	-1.23481467230445	10.5975130325815	-6.80639339423532	3.6624505601567e-11	3.22604939660353e-10	14.8360433667177	1.23481467230445	"Down"
"C1orf162"	-1.02085345665962	6.58557794486216	-6.80480779441439	3.69879026238789e-11	3.25470711051478e-10	14.826450184721	1.02085345665962	"Down"
"ADAMTSL1"	-1.18875590909091	4.84536140350877	-6.80223842173681	3.7584299163548e-11	3.30548597167945e-10	14.8109087413183	1.18875590909091	"Down"
"IRX5"	1.30943469344609	4.73360200501253	6.78416396675505	4.20550338931575e-11	3.67976168683556e-10	14.7017124792578	1.30943469344609	"UP"
"GCNT1"	-1.18704354122621	6.60300325814536	-6.78197875578491	4.26297401229462e-11	3.72433265854503e-10	14.6885261792638	1.18704354122621	"Down"
"KRT15"	1.84660920718816	9.75210501253133	6.77969359001433	4.32389840932843e-11	3.77563073966167e-10	14.6747403171175	1.84660920718816	"UP"
"COL29A1"	1.48407668604651	2.67681528822055	6.77853538113181	4.35510291542066e-11	3.79900002402783e-10	14.6677545233598	1.48407668604651	"UP"
"NELL1"	1.40992494714588	1.33865288220551	6.77649543706239	4.41060182719702e-11	3.83958039979808e-10	14.6554527997223	1.40992494714588	"UP"
"MOGAT2"	1.5498167653277	2.10368621553885	6.7752054642159	4.44605479932435e-11	3.8665080527322e-10	14.6476752331089	1.5498167653277	"UP"
"DACT3"	-1.1695799577167	6.01143784461153	-6.77471965012085	4.4594790901661e-11	3.87621185550718e-10	14.6447464434116	1.1695799577167	"Down"
"PRRX2"	-1.16550915433404	5.60545363408521	-6.77388717164741	4.48257521108808e-11	3.89430835758622e-10	14.6397281320089	1.16550915433404	"Down"
"CHRD"	-1.07445746300212	5.18238020050125	-6.77114527292093	4.55947961563731e-11	3.95509423453813e-10	14.6232029901174	1.07445746300212	"Down"
"CXCL9"	-1.89212998414376	7.91585187969925	-6.76658008663569	4.69040746245377e-11	4.05837683625363e-10	14.5957008466136	1.89212998414376	"Down"
"SULF2"	-1.43726873678647	9.9273671679198	-6.76613087830505	4.70348836749972e-11	4.06763761448181e-10	14.5929954664839	1.43726873678647	"Down"
"ATP2C2"	1.39916581395348	7.56476165413534	6.75932274335609	4.90618228002139e-11	4.23864414555787e-10	14.5520105633111	1.39916581395348	"UP"
"DQX1"	1.32893936575053	6.09301503759399	6.75545234286205	5.02521175062665e-11	4.33491034827128e-10	14.5287253834358	1.32893936575053	"UP"
"PRTFDC1"	-1.10829554968288	6.35084661654135	-6.75532494944342	5.02917740348892e-11	4.33614458992346e-10	14.5279591365072	1.10829554968288	"Down"
"COL13A1"	-1.07632172832981	5.22515839598997	-6.75515318068087	5.03452928981456e-11	4.33857219302609e-10	14.5269259985648	1.07632172832981	"Down"
"PKDCC"	-1.53429110465116	5.6074373433584	-6.74704615341146	5.29358612579877e-11	4.54578736284708e-10	14.4781883584581	1.53429110465116	"Down"
"CSF2"	-1.30083097251585	2.67670025062657	-6.74646173193534	5.31275882991206e-11	4.55996249595964e-10	14.4746767421143	1.30083097251585	"Down"
"SELL"	-1.46400864693446	7.60710476190476	-6.7459782462138	5.32867172757274e-11	4.57132690932093e-10	14.4717718014997	1.46400864693446	"Down"
"NLGN4X"	1.42164313953489	5.60508270676692	6.74177389707638	5.4690363401074e-11	4.6846938224275e-10	14.4465176636938	1.42164313953489	"UP"
"ABCA10"	1.52600489957717	5.14998847117795	6.74102278282323	5.4944921287726e-11	4.70179001274558e-10	14.4420072846335	1.52600489957717	"UP"
"FBLN7"	-1.00728644820296	5.60118471177945	-6.73792395690768	5.60074918406967e-11	4.7855352418929e-10	14.4234033113885	1.00728644820296	"Down"
"WAS"	-1.01540347251585	6.81575739348371	-6.73756035695136	5.61334831664658e-11	4.78912400521478e-10	14.4212208643101	1.01540347251585	"Down"
"COL9A1"	1.62490511099366	2.40991203007519	6.73463805286508	5.71562500775389e-11	4.86425280510637e-10	14.4036836277451	1.62490511099366	"UP"
"FCRL2"	-1.12304718816068	1.86591027568922	-6.73054341160727	5.86201588261852e-11	4.9863572196953e-10	14.37912116961	1.12304718816068	"Down"
"THY1"	-1.00052213002115	10.8416546365915	-6.73023711825291	5.87311322657842e-11	4.99331385953531e-10	14.3772842898919	1.00052213002115	"Down"
"CXCL11"	-1.82563312896405	6.11199398496241	-6.72729587164173	5.98073327492705e-11	5.07976283023347e-10	14.3596486472461	1.82563312896405	"Down"
"PLN"	-1.71777838794926	5.12623007518797	-6.72558004460895	6.04440698207002e-11	5.12620851935001e-10	14.3493634207146	1.71777838794926	"Down"
"CYP4F12"	1.92571444503171	6.96201127819549	6.72162039541486	6.1938990489622e-11	5.2425946131394e-10	14.3256359549639	1.92571444503171	"UP"
"RELN"	-1.24672610993658	2.40964436090226	-6.718356889565	6.31983262129376e-11	5.34125774801636e-10	14.3060883539001	1.24672610993658	"Down"
"VAT1L"	-1.05083705602537	4.00459573934837	-6.71303621781698	6.53055884343111e-11	5.50846842089411e-10	14.2742350265659	1.05083705602537	"Down"
"MTAP"	-1.53366192389008	8.80444761904762	-6.71122080610309	6.60402489207692e-11	5.56769097111227e-10	14.2633712750011	1.53366192389008	"Down"
"GAL"	-1.67493338266385	3.04151829573935	-6.70641996567894	6.80223727755334e-11	5.72633222784584e-10	14.2346534491299	1.67493338266385	"Down"
"CD7"	-1.25836258456659	6.61428771929825	-6.70621593968232	6.8107890226884e-11	5.73071111766393e-10	14.2334333620763	1.25836258456659	"Down"
"MPP2"	-1.09594039640592	6.24848546365915	-6.70492694392728	6.86506173360621e-11	5.77070004988048e-10	14.2257257773556	1.09594039640592	"Down"
"HHIPL1"	-1.07774879492601	5.54624511278196	-6.70315370787964	6.94041749684034e-11	5.83117788315083e-10	14.2151245925299	1.07774879492601	"Down"
"ALG1L"	1.0015021511628	7.80170952380952	6.70280659678979	6.95526313282917e-11	5.84078208886479e-10	14.2130496711172	1.0015021511628	"UP"
"NCF1B"	-1.15234621564482	3.54860877192982	-6.69706022928372	7.20560818980108e-11	6.03619655703904e-10	14.1787121208139	1.15234621564482	"Down"
"PDZRN4"	-1.40127279069767	2.66655488721804	-6.69436345518855	7.32612433982277e-11	6.12815075584392e-10	14.1626055742657	1.40127279069767	"Down"
"ASPN"	-1.43324342494714	7.11612581453634	-6.69194676108595	7.43580351073068e-11	6.21685507598041e-10	14.1481762036255	1.43324342494714	"Down"
"LHX2"	-1.23957898520084	2.27852606516291	-6.69089619528493	7.4839834655187e-11	6.25102642388491e-10	14.1419048785438	1.23957898520084	"Down"
"PODNL1"	-1.09940792283298	6.30685864661654	-6.68876819942897	7.58251623195589e-11	6.32406253846112e-10	14.1292042675786	1.09940792283298	"Down"
"ZG16B"	1.36813513742072	6.21390401002506	6.68528748781279	7.74643528891566e-11	6.45133992464417e-10	14.1084371257345	1.36813513742072	"UP"
"CLEC10A"	-1.31337684460888	4.76259674185464	-6.68181263393376	7.91354639128152e-11	6.58410138955553e-10	14.0877135301893	1.31337684460888	"Down"
"PLXNC1"	-1.21489237843552	4.90741328320802	-6.68172847910442	7.9176371004538e-11	6.58430239379497e-10	14.0872117478315	1.21489237843552	"Down"
"CAMK2N1"	1.06517223044397	11.010145112782	6.68107284185582	7.94957833387269e-11	6.60765242853383e-10	14.0833026117433	1.06517223044397	"UP"
"TIGIT"	-1.26341871035941	5.29851779448622	-6.67999050305979	8.00258448107872e-11	6.64848033673301e-10	14.0768500027942	1.26341871035941	"Down"
"TNFRSF18"	-1.27608324524313	5.9999365914787	-6.67781548633896	8.11015422492401e-11	6.72804549813531e-10	14.0638856672657	1.27608324524313	"Down"
"SH2D1A"	-1.19114927589852	4.09655213032581	-6.67200922946168	8.40431337051873e-11	6.94848644350379e-10	14.0292935746031	1.19114927589852	"Down"
"GPR132"	-1.00317285940803	5.97683634085213	-6.66856175167979	8.58389903701146e-11	7.08668807563311e-10	14.0087658049593	1.00317285940803	"Down"
"C12orf75"	-1.21906677061311	7.65654862155388	-6.66831880256831	8.59669582055784e-11	7.09382917059635e-10	14.0073195005676	1.21906677061311	"Down"
"EOMES"	-1.05956732029598	2.89297894736842	-6.66693748391893	8.66981022415866e-11	7.15071232856596e-10	13.9990971489844	1.05956732029598	"Down"
"HECW1"	-1.14098368921776	3.49674887218045	-6.66603289053372	8.71802146840354e-11	7.18354890358916e-10	13.9937132594292	1.14098368921776	"Down"
"HLA-DQA2"	-1.49992488372093	6.912328320802	-6.66086791629924	8.99837603616871e-11	7.39319022452939e-10	13.9629839352895	1.49992488372093	"Down"
"DMD"	-1.16741394820296	6.44539949874687	-6.65630696241552	9.25328738879559e-11	7.59533272901811e-10	13.9358640826712	1.16741394820296	"Down"
"SLC5A5"	-1.20549603065539	2.51698671679198	-6.65535544792702	9.30735407201298e-11	7.63604790195942e-10	13.9302081605367	1.20549603065539	"Down"
"PRND"	-1.17391647463002	2.34122932330827	-6.65063731309345	9.58005997124189e-11	7.85601658044409e-10	13.9021725161942	1.17391647463002	"Down"
"TFAP2B"	1.76512922832981	1.74480250626566	6.6481715634083	9.72568323088597e-11	7.97161175599116e-10	13.8875270987223	1.76512922832981	"UP"
"ABAT"	1.11283694503171	8.32819799498747	6.64629798417817	9.83778405128374e-11	8.05192028618467e-10	13.8764018033855	1.11283694503171	"UP"
"NCKAP5"	1.15924111522199	4.33942857142857	6.64452243524192	9.94518914674801e-11	8.13204615412388e-10	13.8658609244712	1.15924111522199	"UP"
"AKAP6"	-1.04576382135306	4.95559273182957	-6.63594901079563	1.04802129128339e-10	8.53281875711264e-10	13.8149948775179	1.04576382135306	"Down"
"MGC29506"	-1.72193860993657	6.07985137844612	-6.63385116375528	1.06153707343504e-10	8.62817061024069e-10	13.8025563705977	1.72193860993657	"Down"
"RSPO2"	-1.27631175475687	2.1105045112782	-6.63301407103522	1.06697781294127e-10	8.66272330827094e-10	13.7975939777743	1.27631175475687	"Down"
"PAQR5"	-1.20140036469345	6.24609197994987	-6.63043866652456	1.0838889796096e-10	8.78720610673073e-10	13.7823297924439	1.20140036469345	"Down"
"CCND1"	1.03898052854122	11.8788446115288	6.62937555136765	1.09094626965912e-10	8.84023064367072e-10	13.7760301900934	1.03898052854122	"UP"
"SAMD12"	1.03312978858351	8.13377067669173	6.62835767590258	1.09774548441674e-10	8.89111470475032e-10	13.7699994179525	1.03312978858351	"UP"
"CEACAM4"	-1.02478028012685	2.32745438596491	-6.62795645280335	1.1004369879504e-10	8.90869622142902e-10	13.7676224299281	1.02478028012685	"Down"
"WNT2"	-1.42998769027484	6.07260977443609	-6.62727240937887	1.10504065730397e-10	8.94173390910207e-10	13.7635701794842	1.42998769027484	"Down"
"SIDT1"	1.12878750528541	7.17761704260652	6.6252162669969	1.118992733006e-10	9.0417995705246e-10	13.7513916761824	1.12878750528541	"UP"
"ST6GALNAC5"	-1.12742717230444	5.29832832080201	-6.62200989227942	1.14109538776597e-10	9.20734797317203e-10	13.7324064001014	1.12742717230444	"Down"
"SERPINA3"	-1.96593819767442	6.50978421052632	-6.61743685177649	1.17336177380581e-10	9.4498712348033e-10	13.7053416883041	1.96593819767442	"Down"
"NGFR"	-1.46973746828753	5.84068571428571	-6.60911240162085	1.23441092443963e-10	9.90497175143666e-10	13.6561133874652	1.46973746828753	"Down"
"APLNR"	-1.01121622621566	7.82729824561403	-6.60901680418259	1.23512979929484e-10	9.90535881234761e-10	13.6555483412808	1.01121622621566	"Down"
"CD79A"	-1.66121410147992	5.44522105263158	-6.60842206954548	1.2396113271325e-10	9.93198658638335e-10	13.6520332003141	1.66121410147992	"Down"
"MEI1"	-1.12305791754757	4.73175588972431	-6.60833821268773	1.24024449894464e-10	9.93240749014374e-10	13.6515375901231	1.12305791754757	"Down"
"PAPPA"	-1.18234816067653	5.58859874686717	-6.60695765608477	1.25071429147279e-10	1.00115669957574e-09	13.6433789591253	1.18234816067653	"Down"
"MUC16"	-2.33099878964059	4.10694862155388	-6.60565418104094	1.26067907326681e-10	1.00866118930318e-09	13.6356771085769	2.33099878964059	"Down"
"ARMC4"	-1.02383057610994	1.85692832080201	-6.60211419765332	1.28813612812525e-10	1.02870479027594e-09	13.6147665352297	1.02383057610994	"Down"
"KCNE4"	-1.13603979386892	6.17418646616541	-6.60187336760412	1.29002523724671e-10	1.02925241176969e-09	13.6133442860063	1.13603979386892	"Down"
"MT1H"	-1.25418043868922	2.59191478696742	-6.60129703623639	1.29455711345387e-10	1.03238666586209e-09	13.6099408645169	1.25418043868922	"Down"
"POPDC3"	-1.65711272198731	3.70838320802005	-6.59811366280633	1.31987178840561e-10	1.05061548685278e-09	13.5911463166558	1.65711272198731	"Down"
"FAM110C"	1.01573213002114	5.38679197994987	6.59791138025909	1.32149667802869e-10	1.05141963601668e-09	13.5899522918156	1.01573213002114	"UP"
"ABCA4"	-1.62275508985201	4.3289634085213	-6.59781738014564	1.32225242720425e-10	1.05153184657164e-09	13.5893974419245	1.62275508985201	"Down"
"PPFIBP2"	1.05649855179704	9.84014135338346	6.59749382720705	1.32485699518058e-10	1.05311355760033e-09	13.5874876702231	1.05649855179704	"UP"
"TAGLN3"	-1.11646221458774	1.85375664160401	-6.59456500572821	1.34866384376188e-10	1.07054495180468e-09	13.5702037149313	1.11646221458774	"Down"
"TNFRSF6B"	-1.11652276427061	7.07079248120301	-6.59366450108406	1.35606755938656e-10	1.07592261924242e-09	13.5648907732354	1.11652276427061	"Down"
"HSPB7"	-1.56751020084566	5.50290100250627	-6.59332531561538	1.3588665790151e-10	1.07764356516608e-09	13.5628897433318	1.56751020084566	"Down"
"KCNK9"	1.38398708773784	2.38072080200501	6.59252357244018	1.36550525819493e-10	1.0819051851173e-09	13.558160175426	1.38398708773784	"UP"
"GATA5"	-1.37464143763214	2.55083634085213	-6.58786988399827	1.40467220184376e-10	1.11036611297316e-09	13.5307166885106	1.37464143763214	"Down"
"ZBP1"	-1.40219795983087	4.63721979949875	-6.58674084951531	1.41433940027889e-10	1.11697552082967e-09	13.5240609500256	1.40219795983087	"Down"
"L1CAM"	-2.03371662790697	5.17219974937343	-6.58638219544958	1.417423961354e-10	1.11889498306052e-09	13.5219468504547	2.03371662790697	"Down"
"OMD"	-1.46081722515856	2.77864962406015	-6.58484775423978	1.43069541452902e-10	1.12780994290016e-09	13.5129030737081	1.46081722515856	"Down"
"TNIP3"	-1.17057145348837	2.43229448621554	-6.58346594358197	1.44275101528164e-10	1.13678944575807e-09	13.5047603271112	1.17057145348837	"Down"
"TNN"	-1.18016580338267	2.73004085213033	-6.57702642133576	1.50025963363427e-10	1.17992833530794e-09	13.4668315486139	1.18016580338267	"Down"
"KLK5"	-2.03779612579281	2.54272781954887	-6.57603958533746	1.50926907178177e-10	1.18646860027109e-09	13.4610217198376	2.03779612579281	"Down"
"LOC96610"	-1.41119494186046	12.0905293233083	-6.57511780903905	1.5177324634581e-10	1.19202624058376e-09	13.4555955514745	1.41119494186046	"Down"
"TNFRSF19"	-1.38469059725159	6.31675664160401	-6.57428062367433	1.52545950174455e-10	1.19754521509143e-09	13.4506678692479	1.38469059725159	"Down"
"SIT1"	-1.18893792283298	4.24106741854637	-6.57014922920993	1.56416000218916e-10	1.22567663753769e-09	13.4263578182684	1.18893792283298	"Down"
"SIGLEC12"	-1.28615544397463	3.14967493734336	-6.56643037034026	1.59981859882339e-10	1.25189830519089e-09	13.4044857210423	1.28615544397463	"Down"
"NEXN"	-1.04516715644821	7.09608922305764	-6.5644700213585	1.61893525559108e-10	1.26627830279566e-09	13.3929601303797	1.04516715644821	"Down"
"OTX1"	-1.0219133615222	5.1263626566416	-6.55759372927667	1.68777837790082e-10	1.31591326036333e-09	13.3525538313813	1.0219133615222	"Down"
"TBX1"	1.645180692389	7.2767313283208	6.54821846502904	1.78628506751893e-10	1.38891783477177e-09	13.2975180143049	1.645180692389	"UP"
"ADAM6"	-2.02691742071882	12.3505468671679	-6.54762080222337	1.79275247234569e-10	1.39331321181033e-09	13.2940116894908	2.02691742071882	"Down"
"CYTL1"	-1.064553102537	3.56014110275689	-6.54433390894779	1.82873299988198e-10	1.41869871637103e-09	13.2747329858855	1.064553102537	"Down"
"C16orf74"	1.01930881606766	8.49042832080201	6.54165456833928	1.85858594229194e-10	1.4405598570168e-09	13.2590235421084	1.01930881606766	"UP"
"DHRS2"	2.41386847251585	11.3677884711779	6.54165360579426	1.85859675227176e-10	1.4405598570168e-09	13.2590178994688	2.41386847251585	"UP"
"PAEP"	-1.10604849894292	1.38815112781955	-6.53429918731303	1.94301725979208e-10	1.49987604900737e-09	13.2159242824472	1.10604849894292	"Down"
"PAX5"	-1.12139470401691	2.1002037593985	-6.53025382569257	1.99104476367479e-10	1.53348994720491e-09	13.1922369103691	1.12139470401691	"Down"
"PITX2"	-1.31922101479916	6.17355714285714	-6.52619696479965	2.0403773000756e-10	1.56866040876824e-09	13.1684940750132	1.31922101479916	"Down"
"RGS1"	-1.20782520613108	8.97454937343358	-6.5191012957529	2.12955968773113e-10	1.63282151583724e-09	13.1269951637208	1.20782520613108	"Down"
"C1QL1"	-1.23445374207188	4.25434185463659	-6.51609087276149	2.16854103333108e-10	1.65899208032922e-09	13.1093997482564	1.23445374207188	"Down"
"TMEM100"	-1.15375482558139	3.32877593984962	-6.51458899083445	2.18824932106436e-10	1.67257340867413e-09	13.1006239518434	1.15375482558139	"Down"
"NCF1C"	-1.26983833509514	3.73904887218045	-6.51357706562159	2.20162711671913e-10	1.68054589284237e-09	13.0947119904804	1.26983833509514	"Down"
"ARHGAP15"	-1.02567030126849	5.08785263157895	-6.50810401484427	2.27538317977704e-10	1.72912948348583e-09	13.062749675996	1.02567030126849	"Down"
"CHI3L2"	-1.63297269556025	5.13844711779449	-6.50795650342173	2.27740423751216e-10	1.72989684222393e-09	13.0618885174258	1.63297269556025	"Down"
"ACAP1"	-1.09640994186046	6.42339573934837	-6.50685455974138	2.29255777958744e-10	1.74063441534056e-09	13.0554559664808	1.09640994186046	"Down"
"F5"	-1.67686102536998	6.27664385964912	-6.50210304094849	2.35903898725267e-10	1.78872876400461e-09	13.0277292385769	1.67686102536998	"Down"
"GBP1"	-1.01396340909092	10.1912431077694	-6.49989392216606	2.39058815558675e-10	1.81184762913012e-09	13.0148438468757	1.01396340909092	"Down"
"EDA"	1.09810429704017	5.18857619047619	6.49922215671457	2.40026361765117e-10	1.81676590458145e-09	13.0109262609617	1.09810429704017	"UP"
"RASSF9"	-1.26747655391121	3.09582355889724	-6.4961449046964	2.44507836298663e-10	1.84660090407282e-09	12.9929845942054	1.26747655391121	"Down"
"LRAT"	1.65197539112051	2.61947869674185	6.49041558385184	2.5307115786335e-10	1.90370942234409e-09	12.9595985389111	1.65197539112051	"UP"
"NRXN1"	-1.03067589323467	1.46937368421053	-6.48729251388072	2.57862155100666e-10	1.93719368693544e-09	12.9414097214878	1.03067589323467	"Down"
"LGALS2"	-1.21323636892178	2.90625463659148	-6.48350732122513	2.63788187687831e-10	1.97997399674771e-09	12.9193741716999	1.21323636892178	"Down"
"SCG2"	-1.15171059196617	4.20957894736842	-6.48311891950567	2.64403762263409e-10	1.98372401634995e-09	12.9171136738536	1.15171059196617	"Down"
"TBXAS1"	-1.11568153805497	6.56209448621554	-6.48110641402917	2.6761598577175e-10	2.00430781637984e-09	12.9054026457356	1.11568153805497	"Down"
"ARHGAP6"	1.34302970401692	5.62057243107769	6.47718769910915	2.73980913338455e-10	2.05018263498146e-09	12.882607573623	1.34302970401692	"UP"
"CILP"	-1.75777293340381	5.56361704260652	-6.47142415999338	2.83612729565937e-10	2.12040181466561e-09	12.8491014593045	1.75777293340381	"Down"
"FGF2"	-1.00443563424947	5.58094686716792	-6.46917824039552	2.8745522508256e-10	2.1463156177487e-09	12.836051423829	1.00443563424947	"Down"
"CCR2"	-1.06759095665962	4.01027293233083	-6.46299483245565	2.98299857741108e-10	2.21953778447995e-09	12.8001413383357	1.06759095665962	"Down"
"PPM1N"	1.24773049682875	5.48532606516291	6.4616192546913	3.0076636794467e-10	2.23594501958345e-09	12.7921564616887	1.24773049682875	"UP"
"PLA2G2D"	-1.62146732029598	3.49052406015038	-6.45893226360977	3.05642131062656e-10	2.26824915139167e-09	12.7765631348975	1.62146732029598	"Down"
