"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"FABP6"	2.50446815010571	6.18703383458647	9.5627493967921	1.18506385397836e-19	9.21012727250253e-18	33.9326319632077
"CHST15"	-1.74511733615222	7.94060776942356	-9.5622321929142	1.18989718649776e-19	9.21012727250253e-18	33.9286424403399
"DNM1"	-1.50863989429175	7.56508746867168	-9.559568965959	1.2150966532028e-19	9.32499992779879e-18	33.9081014075964
"IRF8"	-1.76649637420719	6.50028345864662	-9.55930742752177	1.21759969428851e-19	9.32499992779879e-18	33.9060843971573
"CTHRC1"	-2.0804726744186	8.98279072681704	-9.55894341173777	1.22109200504322e-19	9.32499992779879e-18	33.9032771285817
"ARNTL2"	-1.51522291226215	7.52433032581454	-9.55278696024529	1.28168375321899e-19	9.74421434780622e-18	33.8558090464574
"CD180"	-1.61753920190275	5.056028320802	-9.55071940220051	1.30269425406196e-19	9.82904034269801e-18	33.8398718414469
"DHRS3"	1.19374380021142	11.1888764411028	9.55055952574052	1.30433307482313e-19	9.82904034269801e-18	33.838639567331
"FNBP1"	-0.750010047568715	9.78539974937343	-9.54992661461124	1.31084085463184e-19	9.8347559909352e-18	33.8337614272241
"ABL1"	-0.547606664904857	10.6400511278195	-9.54573296412045	1.35478239519752e-19	1.01200470097156e-17	33.801444120354
"CCL7"	-1.55391191331924	1.93022080200501	-9.5364254586661	1.45759586037457e-19	1.08407107772032e-17	33.72974990272
"MS4A4A"	-1.89540380021141	6.45240350877193	-9.53466991332246	1.47783819435725e-19	1.09339734830885e-17	33.7162321251575
"DSE"	-0.904600311839323	9.13837694235589	-9.53423298739034	1.48291935465716e-19	1.09339734830885e-17	33.712868018071
"QSOX2"	-0.718056416490487	8.77674711779449	-9.5333014009676	1.4938110219537e-19	1.09670091594592e-17	33.705695599467
"FMNL1"	-1.17249998414376	8.60809899749373	-9.53093616269901	1.52182203212739e-19	1.11249092656287e-17	33.6874872593655
"HOXB3"	1.56436795983087	8.35328446115288	9.52961266246995	1.53772263289537e-19	1.11710785842487e-17	33.6772997773493
"CHST7"	-0.909942341437632	5.82044987468672	-9.52932513514198	1.54119872903233e-19	1.11710785842487e-17	33.6750866878746
"TRAF2"	-0.611236516913319	9.3650335839599	-9.52876849104242	1.54795050952265e-19	1.1172675702909e-17	33.6708023333019
"AXL"	-1.36207404334039	9.088335839599	-9.52209964507292	1.63115730291973e-19	1.17237717746827e-17	33.61948603666
"LRRC15"	-2.75684272198732	6.05914135338346	-9.51948485371891	1.66497934839833e-19	1.19167936124276e-17	33.5993715479176
"OSCAR"	-1.47809794926004	5.69737192982456	-9.51736578361626	1.69289882010256e-19	1.2066136340281e-17	33.5830729748436
"UGT2B28"	1.63633532769556	1.31893558897243	9.51337548848285	1.74673869573741e-19	1.23982208005328e-17	33.5523882765503
"EGR2"	-1.62879148520085	6.67608771929825	-9.51268625859064	1.75620876738982e-19	1.24139285846984e-17	33.5470890321507
"COL6A2"	-1.72372300739959	12.6831588972431	-9.5063546051435	1.84562370244072e-19	1.2969249253263e-17	33.4984184662861
"PAPSS2"	-1.1696188372093	7.69867318295739	-9.50605713409884	1.84993383479257e-19	1.2969249253263e-17	33.4961323467731
"SLC39A14"	-0.934441506342488	9.37082105263158	-9.50414315081473	1.87790576667142e-19	1.30863166875759e-17	33.4814241085842
"MYO1G"	-1.6591754756871	6.58261253132832	-9.50386994501608	1.88193259975662e-19	1.30863166875759e-17	33.4793247769478
"SGCD"	-2.12618854122622	5.24397218045113	-9.49906702411113	1.95413881759021e-19	1.35334002484608e-17	33.4424250017132
"C17orf79"	-0.714682526427065	9.58841102756892	-9.48919026669594	2.11137090239961e-19	1.45633510711482e-17	33.3665809062872
"TNFAIP6"	-2.01386900105708	5.46262255639098	-9.48729174267979	2.14300148185906e-19	1.47221619874221e-17	33.3520077337319
"CD80"	-1.50672196088795	3.57381027568922	-9.48172609857255	2.23846222955252e-19	1.53164539594902e-17	33.309296122297
"ST3GAL2"	-0.839045137420726	8.73327819548872	-9.47869641294533	2.29218717598096e-19	1.56215752320041e-17	33.2860524779789
"SVIL"	-0.979550909090911	10.6532741854637	-9.47815930999044	2.30184410645157e-19	1.56251370178415e-17	33.2819323305022
"LILRA5"	-1.7898103435518	4.29916190476191	-9.47682684619065	2.32597591908942e-19	1.5726539158871e-17	33.2717115592126
"MGC45800"	-1.55916264799154	2.22413684210526	-9.46507287082173	2.55001287071681e-19	1.71734331364102e-17	33.1815909565801
"AKT3"	-1.2413806501057	7.79998847117794	-9.45937246547611	2.66624476328464e-19	1.78857972238224e-17	33.1379099442044
"GPR68"	-1.53718752114165	7.29766541353383	-9.44463293969655	2.99171224868748e-19	1.99907147367375e-17	33.0250410382064
"SLC12A8"	-1.3839159883721	8.23695062656642	-9.43759786376999	3.16065450884783e-19	2.10374147970237e-17	32.9712086713316
"HNMT"	1.08021669661733	9.12365989974937	9.43676893064184	3.18117357754534e-19	2.10919206269343e-17	32.9648673488774
"NTN1"	-1.82078543868921	6.18713634085213	-9.43506551788997	3.22375470020947e-19	2.12245027303946e-17	32.9518373796173
"VEPH1"	-1.67907595665962	3.41470802005013	-9.43497689526678	3.22598544949292e-19	2.12245027303946e-17	32.9511595164761
"CCDC110"	-1.14549650105708	2.34191052631579	-9.43338036912061	3.26643532262036e-19	2.1408292194921e-17	32.9389485812782
"ACOT7"	-0.804772922832978	9.93939749373434	-9.42928961245248	3.37238934824911e-19	2.20183557981486e-17	32.9076666379191
"PALM2"	-1.23066539640592	3.99823934837093	-9.42639149360541	3.4495086887903e-19	2.23566019471655e-17	32.885509970349
"RAPGEFL1"	1.483305089852	10.644264160401	9.42636079324484	3.45033491994137e-19	2.23566019471655e-17	32.8852752833494
"PIK3AP1"	-1.56550903276956	6.86778295739348	-9.42486519944815	3.49082399931416e-19	2.25335982385917e-17	32.8738428953214
"WISP1"	-1.99947570295983	5.78289147869674	-9.42376981853775	3.52077698581255e-19	2.26415079395901e-17	32.8654704815685
"ASAP1"	-0.878268229386899	9.73252005012531	-9.42233384616852	3.56042973388308e-19	2.28107531939341e-17	32.8544957307046
"SIRPB2"	-1.4365780179704	4.8158007518797	-9.41959014890971	3.63742926350184e-19	2.32171137990532e-17	32.8335293348584
"FAM124A"	-1.28588840909091	3.76538471177945	-9.41838945928913	3.67164287421004e-19	2.33483728647721e-17	32.8243552920121
"F2RL2"	-1.78162196088795	4.41121679197995	-9.41703762182484	3.71054545188409e-19	2.35083668518256e-17	32.8140272687269
"DIXDC1"	-1.18008743128964	7.16241328320802	-9.41309604999434	3.82632283937967e-19	2.41524274872431e-17	32.783919065667
"MRAS"	-1.07356781712473	8.14326591478697	-9.41246373550878	3.84522658297794e-19	2.41808763517734e-17	32.7790897936807
"PTGS1"	-2.01508013742072	8.05564310776942	-9.41200158527854	3.85910162751907e-19	2.41808763517734e-17	32.7755602732079
"IL32"	-1.67906581395349	10.0030556390977	-9.40073865030552	4.21302646098774e-19	2.63022009641081e-17	32.6895772856596
"GPR98"	1.59503501585624	7.05451378446115	9.398107854519	4.30022704728909e-19	2.67489759530644e-17	32.6695027940173
"SERPINB9"	-1.40484363107822	8.30495714285714	-9.39668167591525	4.34824491125476e-19	2.68930836172736e-17	32.6586217180502
"ADAMTS2"	-2.02228419661733	6.6931686716792	-9.39648710460832	4.35483699402828e-19	2.68930836172736e-17	32.6571373112078
"NDFIP1"	0.390880734672306	11.0124909774436	9.39095582278331	4.54643900921587e-19	2.79753185941175e-17	32.614946691016
"ODZ2"	-2.53348065539112	3.72647218045113	-9.38556116250439	4.74135426894632e-19	2.90701097220773e-17	32.5738133720391
"SLMO1"	-1.46113263742072	4.75321428571429	-9.38343550062543	4.82041263664995e-19	2.94492780580478e-17	32.5576097059981
"GPC6"	-2.01207735729387	6.50387969924812	-9.37868176101674	5.00197674113947e-19	3.04497559195487e-17	32.5213809622079
"PIWIL4"	-1.33563792283298	4.49274561403509	-9.37734516315613	5.05423693793894e-19	3.06561637790142e-17	32.5111967136584
"MDC1"	-0.569651929175471	9.60847393483709	-9.37690092657197	5.07172591456858e-19	3.06561637790142e-17	32.5078120437405
"APCDD1L"	-2.2177707346723	3.7804320802005	-9.37436066798253	5.17289106665982e-19	3.11166705290441e-17	32.4884595934061
"C9orf40"	-0.881275206131075	7.05151253132832	-9.37407746695658	5.18429270476884e-19	3.11166705290441e-17	32.4863022898969
"KIAA0564"	0.805462817124736	8.9299022556391	9.36566044222743	5.53477566604138e-19	3.31041512389174e-17	32.422203956816
"ERC1"	-0.64407205073995	9.80484837092732	-9.36484298827272	5.5700408988988e-19	3.31300775056729e-17	32.4159807367806
"ADPRH"	-0.941535750528541	7.45245739348371	-9.36466277247703	5.5778453885384e-19	3.31300775056729e-17	32.414608813015
"ICAM4"	-1.57926846194503	3.97877117794486	-9.36191540116835	5.6981753753488e-19	3.37276774985179e-17	32.3936960582602
"GPR77"	-1.32302847780127	2.52387067669173	-9.35363040532495	6.07684698452272e-19	3.58450153507744e-17	32.3306550555515
"GTF2IP1"	0.461868065539107	12.5087561403509	9.35273901791136	6.1190462415345e-19	3.59698986280719e-17	32.3238745580859
"ATOH8"	2.16760585623679	6.39194511278196	9.34950459561655	6.27462158330432e-19	3.67581084945218e-17	32.2992748079731
"RAD18"	-0.736028636363629	7.80176741854637	-9.34702602215613	6.39648904518177e-19	3.73441438931329e-17	32.2804274212432
"CHEK1"	-0.751480190274839	8.18815087719298	-9.34257888616202	6.62105882916505e-19	3.84846093299311e-17	32.2466188283276
"BVES"	-1.63634685517971	5.65201253132832	-9.34227223326456	6.63682903795726e-19	3.84846093299311e-17	32.2442879304073
"C12orf59"	-1.92444858350951	4.39272280701754	-9.3319694493105	7.1888732557543e-19	4.15448871327477e-17	32.1660038824486
"SULF1"	-2.13915805496829	9.6983030075188	-9.3186772921069	7.96882313482788e-19	4.58972015300894e-17	32.0650871258563
"PIK3R6"	-1.2236818128964	4.26682932330827	-9.31388526655474	8.27011441793634e-19	4.7472676923899e-17	32.0287276615048
"SRCIN1"	1.67967488900634	7.33570651629073	9.30977641608676	8.53742637012407e-19	4.88432158820543e-17	31.9975613172846
"PDE4B"	-1.40022478858351	6.8272022556391	-9.30686029929544	8.73232147165488e-19	4.97916970313762e-17	31.9754474080298
"ZBTB32"	-1.14306038583509	3.35150476190476	-9.30616138325406	8.77968409533304e-19	4.98954405763345e-17	31.9701479482703
"ID1"	1.42305825052853	11.7667553884712	9.30538185640028	8.83280984173686e-19	5.00311407790566e-17	31.9642375659809
"SLC45A3"	1.0911575	8.02827268170426	9.3033633989713	8.97185578706948e-19	5.06510115820497e-17	31.9489350707131
"XIRP1"	-1.87943795454545	3.27744210526316	-9.30180862602276	9.08043729934398e-19	5.10953817245323e-17	31.9371493486169
"CENPO"	-0.691914540169133	7.3462305764411	-9.30002696102998	9.20646690839229e-19	5.16346960442487e-17	31.9236452577553
"HABP4"	-0.860468192389011	7.81732456140351	-9.29954012949189	9.24120452044402e-19	5.16601452701684e-17	31.9199556171786
"BNC2"	-1.74795789112051	5.87675313283208	-9.29705675030799	9.42043691108737e-19	5.24905517267298e-17	31.9011362970283
"NDUFAF1"	0.452739069767444	8.24452857142857	9.28671207408088	1.02048626312938e-18	5.66767468087375e-17	31.8227778904157
"HGF"	-1.78712672304439	3.71011002506266	-9.28550482614431	1.03005253877667e-18	5.70229085058696e-17	31.8136369284728
"FPR3"	-1.88689575052854	7.06064461152882	-9.27982270542914	1.07628528699614e-18	5.93901165140516e-17	31.7706236606534
"DHDPSL"	1.63129516913319	3.58692280701754	9.26935464945998	1.16690889921685e-18	6.41837415755735e-17	31.6914254761004
"FNDC4"	-1.30302533826639	6.93284486215539	-9.26734142419679	1.18518571911439e-18	6.49800862537525e-17	31.6762006031684
"CLK1"	0.659586807610996	10.360880952381	9.26480356130782	1.20863019643873e-18	6.60537640264568e-17	31.6570112257969
"MCM2"	-0.855324519027498	10.7115844611529	-9.25173134979954	1.3368694128608e-18	7.28295801796077e-17	31.5582227449665
"OLR1"	-1.96602175475687	6.93918170426065	-9.24798978670214	1.37599589512818e-18	7.47231294668656e-17	31.5299637767998
"ADAMTS6"	-1.26462074524312	4.72725413533835	-9.24604670839972	1.39676080074114e-18	7.56107286629047e-17	31.5152911611668
"C1orf93"	0.735815554968285	9.96841629072682	9.24188241489519	1.44231486903641e-18	7.7830404257845e-17	31.4838523491359
"MYADM"	-1.39573486257928	10.0962694235589	-9.24080549495354	1.45433324109359e-18	7.82321522709023e-17	31.4757235041787
"TEX10"	-0.514519714587738	8.9341686716792	-9.239785856996	1.46580381359327e-18	7.84342302017568e-17	31.4680276000007
"IL27RA"	-1.29456809725159	7.63771704260652	-9.23965695909704	1.46726023994868e-18	7.84342302017568e-17	31.4670547584933
"DAND5"	-0.948115364693445	1.59748095238095	-9.23752920497822	1.49151019372351e-18	7.94821600430977e-17	31.45099705289
"TLR8"	-1.75884899577167	4.01408295739348	-9.23396799088507	1.53298920843241e-18	8.14388614889591e-17	31.4241266686051
"CCL2"	-1.6144422832981	7.89441829573935	-9.2323684132718	1.55199036716851e-18	8.21930254513453e-17	31.4120595711116
"TNFSF4"	-1.40060197145877	5.42432380952381	-9.22913826747814	1.59107534790292e-18	8.40028854976153e-17	31.387695698478
"LOC388588"	1.39268946088795	3.67078345864662	9.22274756651492	1.67130031358136e-18	8.79669635819161e-17	31.3395090690407
"FBXO32"	-1.06555544397462	8.69478345864662	-9.21650591842968	1.75352110616717e-18	9.19049791393379e-17	31.2924671283446
"MRC1"	-1.86816470930232	7.08320827067669	-9.2162582722631	1.75686473626584e-18	9.19049791393379e-17	31.2906010976357
"NDUFA4L2"	1.97207785940803	9.3537969924812	9.21335539495107	1.79653267868282e-18	9.369356098033e-17	31.2687301362043
"MTX2"	0.433128002114165	9.58440726817043	9.2111252904597	1.82760895429918e-18	9.49310530474231e-17	31.2519310291
"ATP8B4"	-1.14184434460888	5.0444290726817	-9.21085863888142	1.8313601955834e-18	9.49310530474231e-17	31.2499225510503
"C13orf18"	-1.63062871564482	4.62964260651629	-9.20950447293304	1.85052863973822e-18	9.5634872843994e-17	31.2397232570785
"TNFRSF8"	-1.43350041754757	3.89992556390977	-9.20908587599735	1.8564940850831e-18	9.56541801790108e-17	31.2365706689616
"KIF17"	-1.07198432346723	3.98728796992481	-9.20777252177024	1.87533474805674e-18	9.63347633641402e-17	31.2266799775659
"MAML3"	0.93921844080338	8.25682230576441	9.20607375111534	1.89998571831795e-18	9.73088493938527e-17	31.213888121145
"HMGA2"	-2.743955602537	4.60680701754386	-9.20203007659924	1.95996334009596e-18	1.00080993718452e-16	31.1834451262011
"DOCK11"	-1.3929855179704	6.90069724310777	-9.20104876574572	1.97479927560928e-18	1.00492551032638e-16	31.1760585861445
"CD274"	-1.6838915961945	4.68233984962406	-9.20072144533454	1.97977257675663e-18	1.00492551032638e-16	31.1735948876748
"NUP214"	-0.398716014799161	10.2630187969925	-9.19260249192312	2.1071833673731e-18	1.06643428054095e-16	31.1125027360888
"ARRDC4"	1.0190382769556	8.21129974937343	9.18791280716484	2.18444707526598e-18	1.10227586045722e-16	31.0772304943707
"TNFRSF1B"	-1.12279115221988	9.43499498746867	-9.18409486710168	2.24941668108448e-18	1.13172122784209e-16	31.0485234677299
"LYZ"	-1.84308107822409	10.1263586466165	-9.18191171888418	2.28742398494522e-18	1.14746846587897e-16	31.0321118895865
"ARAP3"	0.915928990486256	9.33501779448622	9.17437998516785	2.42349815466501e-18	1.21217425244736e-16	30.9755123314108
"CCDC109B"	-1.2036324154334	8.01991453634085	-9.17365751670921	2.43696506349157e-18	1.21535639580428e-16	30.9700847012821
"UGT1A1"	2.73785303382664	4.95361979949875	9.16732556633704	2.55821183721413e-18	1.27211545602863e-16	30.9225270449205
"LIPG"	-2.02083420190275	7.90551127819549	-9.16693064724844	2.56596892754563e-18	1.27227433259697e-16	30.9195616152341
"STK36"	0.736276971458773	8.60012756892231	9.15706950656617	2.76740428469633e-18	1.36818548248599e-16	30.8455416650115
"CDCA5"	-0.970773742071881	9.53908872180451	-9.15660700661975	2.77722724939723e-18	1.36908499504867e-16	30.8420713070431
"KIAA0141"	0.489397167019023	9.65416541353384	9.14467072795895	3.04304425461939e-18	1.49581364998619e-16	30.752547147644
"TMEM178"	1.6929129334038	4.35544235588972	9.14353343773667	3.06965014883139e-18	1.50456835088566e-16	30.7440212385556
"IL21R"	-1.76335039640592	5.1119365914787	-9.14282859296312	3.08625493515145e-18	1.50542533830197e-16	30.7387375841878
"MSR1"	-1.69807946088795	7.3571701754386	-9.14271244318942	3.08899972959191e-18	1.50542533830197e-16	30.7378669281984
"CDX1"	-1.40826682875264	2.47768847117794	-9.13614620727329	3.24816801129941e-18	1.57748510645567e-16	30.6886582897918
"CSDC2"	-2.06505788054968	4.63085714285714	-9.13585085592318	3.2555153690656e-18	1.57748510645567e-16	30.6864454109428
"SLC1A4"	-0.995319651162784	8.99768020050125	-9.13548956529671	3.26452547460135e-18	1.57748510645567e-16	30.6837385546184
"COL5A2"	-1.58954211945032	11.1677759398496	-9.13458404341941	3.28721670762429e-18	1.58397546480623e-16	30.6769545233368
"CXorf21"	-1.34470781183932	3.54289799498747	-9.13160942918563	3.36286243955067e-18	1.61189129621273e-16	30.6546722525849
"BTK"	-1.54722512684989	5.48867393483709	-9.1312516157022	3.37207723447063e-18	1.61189129621273e-16	30.6519922583181
"CDKN2B"	-1.97322337209303	8.28196516290727	-9.13119958856396	3.37341917481677e-18	1.61189129621273e-16	30.6516025849281
"LGI2"	-1.51831061310782	5.27531604010025	-9.13051358730027	3.39116283190154e-18	1.61585602792501e-16	30.6464647009965
"LILRB2"	-1.83206856765327	5.96577869674185	-9.12533328491431	3.52817294822069e-18	1.67647017922953e-16	30.6076743659037
"FAM70A"	-1.30183754228329	3.18042807017544	-9.12166497814361	3.62849691421402e-18	1.71936477048601e-16	30.5802146031654
"LRRN4"	-1.24428428118393	2.0828954887218	-9.11785055707271	3.73581519408926e-18	1.7653274781793e-16	30.5516687143139
"CD163"	-2.1819960835095	8.10820877192982	-9.10982459387897	3.97200299901529e-18	1.87176538019712e-16	30.4916304613668
"MAP3K14"	-0.742341131078224	8.49031704260652	-9.10705810027085	4.05679714204319e-18	1.90647175581843e-16	30.4709436949962
"PYCR2"	0.472239783298098	10.9397977443609	9.10455852235698	4.13495130575665e-18	1.93263043963139e-16	30.4522563502305
"GSN"	-0.875833821353059	12.6730666666667	-9.10455519405538	4.13505635978656e-18	1.93263043963139e-16	30.4522314694158
"TADA2B"	0.362310227272721	9.26890501253133	9.10307256903726	4.18211768074251e-18	1.94929986503492e-16	30.4411486543119
"ISLR"	-2.22979971987315	9.11671929824561	-9.10095215274807	4.25034735194662e-18	1.9757185272391e-16	30.4253003161739
"CD300E"	-0.924899889006343	1.04616015037594	-9.09928992575548	4.30460385773623e-18	1.99551635746439e-16	30.4128782471275
"SIGLEC7"	-1.58887543868922	4.10565388471178	-9.09708676083505	4.37757594311376e-18	2.02385984007849e-16	30.3964159546589
"TUBB6"	-1.15729755813954	10.6013303258145	-9.08961222666933	4.63439712916408e-18	2.13681933400218e-16	30.3405848343309
"SLAMF8"	-1.51973045983087	7.50103107769424	-9.08822283121856	4.68375558261913e-18	2.15377212355599e-16	30.3302100379922
"CXCL5"	-2.44373447145877	4.54914611528822	-9.08500944898492	4.79991573178998e-18	2.20126966509382e-16	30.3062192717913
"AQP3"	2.20847715116278	11.9832095238095	9.08370576768711	4.8478522041847e-18	2.2173090856894e-16	30.2964877110386
"F2R"	-1.1097736627907	8.8510373433584	-9.07861822861774	5.03950167487908e-18	2.29881908401284e-16	30.2585196193223
"ALDH1L2"	-1.86320084566596	6.10300501253133	-9.07698143022903	5.10274220451522e-18	2.32147628059674e-16	30.2463072234555
