ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION,GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION,10,-0.86297017,-1.791596267,0.000116504,0.001829041,0.001354429,1332,"tags=80%, list=9%, signal=73%",3123/3458/2529/50943/3122/3561/9760/26279
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,106,-0.536576546,-1.693746899,0.000118766,0.001852823,0.001372039,2565,"tags=41%, list=18%, signal=34%",9479/1604/3718/135/3549/639/5588/9308/7535/246778/56253/64926/30009/3123/3458/916/11314/729230/50943/8651/3122/84695/3561/339390/940/10859/10148/54440/864/942/114548/3594/5788/7292/26191/301/3662/941/3071/29126/6363/3559/11006
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,31,-0.691514855,-1.847480211,0.0001192,0.001853771,0.001372742,1576,"tags=48%, list=11%, signal=43%",284/30009/54/50943/7043/7124/7042/64127/10859/6504/558/3162/3586/7291/11006
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,32,-0.687641476,-1.836311747,0.000124904,0.001912498,0.001416229,1809,"tags=44%, list=12%, signal=38%",7805/53347/5795/84174/23228/7070/11314/2633/4068/115352/26191/2213/933/11006
GOBP_GRANULOCYTE_ACTIVATION,GOBP_GRANULOCYTE_ACTIVATION,43,-0.644956864,-1.820688891,0.000132241,0.002006266,0.001485666,2423,"tags=51%, list=17%, signal=43%",5169/57580/8807/84106/11027/57126/11314/729230/7124/6372/1776/1511/7305/6688/6352/2213/301/6348/2207/3689/3684/306
GOBP_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE,GOBP_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE,43,-0.64437311,-1.819040977,0.000136352,0.00206233,0.001527182,1375,"tags=47%, list=9%, signal=42%",4317/6376/6622/120892/3458/23208/26228/7124/54209/199/7305/8530/5788/6348/3689/712/3684/728/8877/3569
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,70,-0.574450809,-1.734208554,0.000138767,0.002092472,0.001549503,3413,"tags=51%, list=23%, signal=40%",3593/3592/5873/3106/3821/117157/22914/3135/80329/5817/3805/3823/3822/7409/57823/201294/127544/8807/11151/259197/56253/409/914/4818/10666/3824/10125/4068/114836/10859/146850/5272/84868/3902/3002/2214
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,72,-0.568770681,-1.718046478,0.000139886,0.002102955,0.001557265,2310,"tags=43%, list=16%, signal=36%",5105/8809/4602/3570/51176/246778/338339/30009/6095/3123/3458/10875/6693/8320/50943/4063/3122/84695/114836/942/114548/3594/1880/7292/301/26253/3662/2207/941/6363/3569
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,50,-0.618642713,-1.795628549,0.000143354,0.002142112,0.001586262,1847,"tags=42%, list=13%, signal=37%",9308/246778/30009/3123/3458/50943/8651/3122/84695/3561/54440/864/942/114548/3594/7292/301/3662/941/3071/6363
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,65,-0.586705812,-1.759013367,0.000153136,0.00226103,0.001674322,1480,"tags=38%, list=10%, signal=35%",30009/409/11314/725/259307/729230/50943/3824/339390/64127/10859/6504/3598/6688/5788/5272/2213/84868/8832/3162/3071/1378/3575/1380/11006
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,74,-0.572619918,-1.737459784,0.000154506,0.002267762,0.001679307,3248,"tags=50%, list=22%, signal=39%",51010/10459/4436/28514/55183/79915/100/25/202309/2956/1235/9156/4853/23529/4242/9452/1015/30009/23228/3956/50943/940/5450/9466/6688/55619/1880/139818/5788/7292/2213/4064/3586/1378/930/3394/3569
GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION,GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION,11,-0.845032787,-1.790710397,0.000159368,0.002321673,0.001719228,1326,"tags=73%, list=9%, signal=66%",6556/10875/1236/64127/7057/2213/6363/6366
GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM,GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM,25,-0.716038728,-1.831326497,0.000170216,0.002440586,0.001807285,1274,"tags=44%, list=9%, signal=40%",3458/2208/1113/84659/10578/64581/5551/5027/4057/4069/6357
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,41,-0.645503862,-1.809694936,0.000177652,0.002532569,0.0018754,2039,"tags=46%, list=14%, signal=40%",5588/9308/3123/3458/916/50943/8651/3122/3561/940/54440/942/114548/3594/7292/301/941/3071/6363
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,34,-0.660867338,-1.795993854,0.000182982,0.002595923,0.001922314,2851,"tags=56%, list=20%, signal=45%",920/25/7186/5588/9308/916/3552/729230/940/64581/54440/942/5788/5142/301/3662/941/79679/3553
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE,GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE,78,-0.556756682,-1.701665245,0.000186767,0.002639745,0.001954765,1191,"tags=27%, list=8%, signal=25%",199713/140885/225/53342/923/4210/2048/7124/64127/54209/64581/10333/241/7850/653361/56833/695/5023/115362/11006/3569
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,26,-0.70686626,-1.812719363,0.00019449,0.00272534,0.00201815,2776,"tags=62%, list=19%, signal=50%",596/9479/2841/56253/50856/8320/8651/10859/944/864/9760/26191/3071/57705/29126/11006
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,64,-0.577961504,-1.719152163,0.000197755,0.002755796,0.002040702,3493,"tags=55%, list=24%, signal=42%",6891/3107/3593/3592/3106/10892/3135/80329/5817/913/912/1604/7186/10865/8809/909/911/910/154064/30009/3554/3123/50943/91543/3122/4277/6504/54440/114548/3594/5788/7292/5027/3553/3569
GOBP_DENDRITIC_CELL_CHEMOTAXIS,GOBP_DENDRITIC_CELL_CHEMOTAXIS,25,-0.711694328,-1.820215347,0.000208041,0.00284323,0.002105448,2532,"tags=64%, list=17%, signal=53%",5294/1235/3577/7852/729230/1236/1234/6504/2621/6688/6352/1880/1230/56833/6363/6366
GOBP_T_CELL_CYTOKINE_PRODUCTION,GOBP_T_CELL_CYTOKINE_PRODUCTION,33,-0.660920599,-1.784097858,0.000208017,0.00284323,0.002105448,2538,"tags=52%, list=17%, signal=43%",1604/7186/10865/8809/30009/3554/729230/50943/91543/7133/6504/54440/114548/7292/3553/11006/3569
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,38,-0.643706527,-1.782283682,0.000209219,0.002851468,0.002111548,857,"tags=32%, list=6%, signal=30%",64127/54209/940/64581/54440/201633/7292/3662/29126/3082/353514/3569
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION,GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION,39,-0.649303444,-1.805242686,0.000216212,0.002938706,0.002176149,3413,"tags=51%, list=23%, signal=39%",3593/353376/3592/3717/3821/114770/257101/3823/3601/3822/639/3824/10125/2621/7305/558/9760/26191/84868/2214
GOBP_MAST_CELL_ACTIVATION,GOBP_MAST_CELL_ACTIVATION,63,-0.576339403,-1.713979445,0.00022087,0.002985653,0.002210914,2532,"tags=43%, list=17%, signal=36%",5294/5169/1269/2294/201294/6571/4067/9846/5293/11314/1113/2922/5729/6812/10666/7462/3937/10125/3598/5730/399/2213/146722/8013/695/8832/3162
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,24,-0.713874625,-1.820887943,0.000246753,0.003238468,0.002398127,1480,"tags=54%, list=10%, signal=49%",30009/259307/50943/3824/339390/64127/10859/6504/5788/2213/3071/3575/11006
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,135,-0.496716225,-1.595056016,0.00025018,0.00327478,0.002425017,2354,"tags=36%, list=16%, signal=31%",91662/4317/6376/171389/9173/58484/9180/3572/2865/56670/51704/185/4023/6622/6279/6369/183/3620/120892/2867/3458/3956/388125/4049/4818/729230/26228/4210/1236/51284/7124/145741/54209/940/3957/26471/114548/241/5008/7292/81030/6348/695/2209/5733/7941/3553/353514/3569
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,14,-0.797713771,-1.792182287,0.000256187,0.003327081,0.002463746,1372,"tags=64%, list=9%, signal=58%",6376/4345/23208/133396/8530/5788/2213/145581/11326
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,69,-0.562988151,-1.692295844,0.000260159,0.00336107,0.002488916,2039,"tags=38%, list=14%, signal=33%",5588/9308/246778/30009/3123/3458/916/50943/8651/3122/84695/3561/940/54440/864/942/114548/3594/7292/301/3662/941/3071/29126/6363/3559
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,31,-0.674337079,-1.801587342,0.000274008,0.003512542,0.002601082,1492,"tags=55%, list=10%, signal=49%",3111/3127/3123/3120/3113/3119/3122/10437/3115/54209/7057/3109/3112/2213/3118/2207/3117
GOBP_LYMPHOCYTE_HOMEOSTASIS,GOBP_LYMPHOCYTE_HOMEOSTASIS,68,-0.572649626,-1.721812131,0.000275265,0.003519555,0.002606276,3639,"tags=51%, list=25%, signal=39%",407975/8740/355/6498/54542/5366/53833/4208/9133/972/100/596/25/202309/3718/5585/124976/4067/11151/84636/23495/9469/10673/7128/50943/608/27240/3957/54440/55619/139818/5027/3071/3575/3559
GOBP_VIRAL_PROCESS,GOBP_VIRAL_PROCESS,375,-0.415786053,-1.404107022,0.000281377,0.003579258,0.002650487,2851,"tags=22%, list=20%, signal=19%",920/972/5817/596/9213/8829/6541/1956/7913/5091/1604/64135/4599/11320/4864/3838/1508/3249/7852/10581/3356/9397/3669/89870/185/51176/858/2040/6483/104/2934/3434/2219/9074/3678/3123/9582/6480/7293/117854/10663/3956/27074/10410/9023/4261/91543/7124/8519/339390/2672/6404/940/1234/6504/2621/5806/942/23601/1436/6351/558/6352/9080/3690/6348/941/857/6614/6347/348/4684/1378/4057/3383/30835/5125/6355/4360/1380/290/1803/8091/131578
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,91,-0.537238807,-1.667265445,0.000285411,0.003612046,0.002674766,2282,"tags=29%, list=16%, signal=24%",54941/171389/9258/89870/23547/4067/2099/11027/409/7096/11314/51296/7128/91543/2672/64127/54209/10333/115352/26191/330/146722/3662/857/929/4057
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY,GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY,18,-0.75845006,-1.799169747,0.000286792,0.003620294,0.002680874,2471,"tags=61%, list=17%, signal=51%",5579/4067/23228/11314/26228/115352/150372/26191/2213/933/930
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,14,-0.793800927,-1.783391503,0.000315911,0.003937778,0.002915975,1009,"tags=50%, list=7%, signal=47%",408/945/10333/26191/301/284297/3586
GOBP_INTERLEUKIN_17_PRODUCTION,GOBP_INTERLEUKIN_17_PRODUCTION,33,-0.655176505,-1.768592175,0.000320056,0.003969495,0.002939462,2280,"tags=61%, list=16%, signal=51%",3593/3592/3717/23180/10865/5588/8140/9971/3458/50943/4063/64127/114836/9466/5008/7292/695/3071/8877/3569
GOBP_FIBROBLAST_PROLIFERATION,GOBP_FIBROBLAST_PROLIFERATION,93,-0.530119133,-1.651748344,0.000339098,0.004134427,0.003061596,1558,"tags=28%, list=11%, signal=25%",1021/183/56034/2099/338761/1869/5156/11314/4049/57124/10437/54331/26471/2621/5159/7472/3690/6422/4804/4921/857/3479/1281/8877/2335/2069
GOBP_COMPLEMENT_ACTIVATION,GOBP_COMPLEMENT_ACTIVATION,45,-0.614067305,-1.752497242,0.000348144,0.004233189,0.003134731,2538,"tags=56%, list=17%, signal=46%",1604/3848/1379/79987/710/727/5648/3426/2219/629/725/717/5199/730/54209/720/715/712/714/713/1378/11326/3553/1380/716
GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION,GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION,30,-0.663813793,-1.761588444,0.000379642,0.004527416,0.00335261,1367,"tags=40%, list=9%, signal=36%",3554/2529/3552/1906/2526/1236/7060/3071/719/728/6363/6366
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE,GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE,62,-0.578475831,-1.719849794,0.000395153,0.004667504,0.003456347,3787,"tags=56%, list=26%, signal=42%",64332/959/7037/165918/51010/10459/4436/55183/79915/3108/202309/2956/1235/9156/23529/3111/3127/30009/3123/3120/3113/50943/3119/3122/3115/940/3109/9466/3112/5788/7292/3118/695/3117/3586
GOBP_RESPONSE_TO_VIRUS,GOBP_RESPONSE_TO_VIRUS,341,-0.416492833,-1.400813815,0.000401539,0.004731675,0.003503866,2799,"tags=26%, list=19%, signal=21%",3373/4986/596/9213/84166/6502/10622/10077/54765/3925/64135/4599/29800/3696/3437/5179/54941/5654/11040/201294/7852/10581/171389/3669/9020/89870/23547/3433/6367/246778/104/1021/3434/30009/2537/10060/1129/5452/9582/59/3458/117854/3764/6036/2633/6035/10875/7128/10410/50943/91543/25939/51284/7124/8519/4277/55509/10859/1543/5450/114548/5551/51191/3594/6351/6039/6352/6387/5788/7292/81030/26191/10417/9201/91607/3687/57705/3553/51311/6363/6355/4283/3627/6356/4321/3569/8091
GOBP_MACROPHAGE_MIGRATION,GOBP_MACROPHAGE_MIGRATION,55,-0.583409734,-1.717479002,0.000419294,0.004905935,0.003632908,2325,"tags=47%, list=16%, signal=40%",64805/3958/6376/131450/727/1435/4345/729230/255231/5919/26228/146433/54209/7057/6504/1436/6352/1240/6348/56833/6288/11117/6347/719/728/4920
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,25,-0.698934137,-1.787580133,0.000423985,0.004949153,0.003664911,1906,"tags=44%, list=13%, signal=38%",4067/5293/3620/440823/5133/6352/5027/301/3586/29126/1029
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,39,-0.638112721,-1.77412939,0.000434559,0.005048826,0.003738721,2538,"tags=56%, list=17%, signal=47%",1604/1379/79987/710/124976/725/2208/4049/1236/7124/64127/54209/5788/2213/2627/1378/11326/3553/5650/1380/25818/10563
GOBP_CELLULAR_RESPONSE_TO_VIRUS,GOBP_CELLULAR_RESPONSE_TO_VIRUS,53,-0.590692751,-1.734236447,0.000467913,0.005385885,0.003988317,1457,"tags=25%, list=10%, signal=22%",2537/5452/3458/117854/51284/5450/114548/6352/57705/6363/3627/4321/3569
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN,36,-0.646869735,-1.776853666,0.00048149,0.005511745,0.004081518,1492,"tags=47%, list=10%, signal=43%",3111/3127/3123/50856/3120/3113/3119/3122/10437/3115/3109/3112/2213/3118/2207/2209/3117
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,452,-0.397531358,-1.349220987,0.000481326,0.005511745,0.004081518,3984,"tags=38%, list=27%, signal=29%",6478/440193/10971/23094/117178/28512/1122/4649/4233/128239/10044/5291/65078/89846/9475/29899/221472/5881/89839/4893/27/26230/3688/22898/79109/2665/7410/22899/9828/80243/10982/389/867/57584/1795/55704/10750/79658/9938/9824/8936/6091/8153/23179/4925/23380/8437/2859/890/7204/57381/335/9448/9928/2846/84249/9639/64121/11186/10928/1017/25/393/5962/8829/398/29127/5662/9265/9002/5294/3925/2841/57706/19/9844/29984/4853/2768/25959/8412/143872/9290/257106/57580/7409/117289/22821/150/220164/79930/154796/2889/90627/286530/8477/5924/1894/1718/116442/57569/10769/9754/185/255426/9077/57514/85360/84636/1435/1123/6242/1600/27314/2305/64926/8844/2245/83478/57493/10235/9363/9402/58504/2247/7454/55843/121268/79822/84952/22808/115727/4254/50861/4803/2149/9732/408/27334/2048/7042/8727/10125/55816/50937/64333/9411/5649/8997/10630/199/5159/4914/27128/5923/55619/139818/9046/153478/4804/153020/7052/3162/1794/6236/348/1278/54509/2151/3479/1281/9423/9353/1029
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,61,-0.575787551,-1.705348405,0.000484524,0.005525796,0.004091923,3248,"tags=46%, list=22%, signal=36%",51010/10459/4436/55183/5950/79915/7186/5585/23529/30009/7293/50943/2048/7124/940/3598/54440/942/9466/115352/5788/7292/2213/695/933/3586/1378/3569
GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY,GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY,28,-0.677796589,-1.776179902,0.000503276,0.005674436,0.004201993,3068,"tags=71%, list=21%, signal=57%",729/722/1604/1379/79987/710/727/3426/725/717/730/54209/720/715/712/714/713/1378/1380/716
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,62,-0.575151566,-1.709966517,0.000527752,0.0058968,0.004366656,2206,"tags=37%, list=15%, signal=32%",727/9173/2865/3570/4023/116/2867/3458/255231/51284/7124/64127/64581/199/1436/7292/84868/8832/3162/1958/3553/7291/3569
GOBP_RESPONSE_TO_PROSTAGLANDIN_E,GOBP_RESPONSE_TO_PROSTAGLANDIN_E,21,-0.727276283,-1.798876647,0.000532173,0.005932832,0.004393338,951,"tags=38%, list=7%, signal=36%",5732/1236/54331/7292/6422/6363/5031/6366
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,31,-0.66298089,-1.771247669,0.000533422,0.005933425,0.004393777,2123,"tags=52%, list=15%, signal=44%",6403/58494/56477/6693/2529/2526/7124/2650/6404/7412/3676/6387/6401/6402/119/6366
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,10,-0.833172028,-1.729732899,0.000536452,0.005940486,0.004399007,771,"tags=30%, list=5%, signal=28%",5806/4057/6355
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,20,-0.735963344,-1.806475044,0.000547499,0.006049313,0.004479594,1299,"tags=45%, list=9%, signal=41%",4739/6278/729230/6351/6352/6348/6354/10563/6366
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION,GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION,33,-0.64320619,-1.736279346,0.000585322,0.006402636,0.004741234,2192,"tags=55%, list=15%, signal=46%",5585/4067/7805/374403/23495/11314/7128/50943/4332/7305/64092/2213/6422/1493/695/3586/1378/3624
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,27,-0.672243324,-1.749590016,0.000590548,0.006436659,0.004766429,1492,"tags=56%, list=10%, signal=50%",3111/3127/3123/3120/3113/3119/3122/10437/3115/3109/3112/2213/3118/2207/3117
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,75,-0.5477948,-1.670149306,0.000606026,0.006550093,0.004850428,2921,"tags=43%, list=20%, signal=34%",3135/972/3805/1604/7186/8482/10865/8809/814/2865/51704/7805/8140/30009/3554/2867/117854/91543/10666/51284/64127/10859/6504/64581/54440/114548/7292/5027/10417/8013/3553/3569
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,62,-0.570942661,-1.697453144,0.000634303,0.006767261,0.005011244,2007,"tags=40%, list=14%, signal=35%",58484/3670/4023/113277/11027/3458/149628/4210/7124/64127/64581/4332/114548/10333/7305/5027/84868/6348/6288/1958/51311/353514/6363/115362/3569
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION,GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION,21,-0.722828011,-1.787874097,0.000641767,0.006813537,0.005045512,1332,"tags=48%, list=9%, signal=43%",3123/3458/259307/50943/8651/3122/3561/1378/10288/11006
GOBP_MAST_CELL_MEDIATED_IMMUNITY,GOBP_MAST_CELL_MEDIATED_IMMUNITY,52,-0.587148373,-1.717622563,0.000664901,0.007016142,0.005195543,2532,"tags=42%, list=17%, signal=35%",5294/2294/201294/6571/4067/9846/5293/11314/1113/2922/5729/6812/7462/10125/3598/5730/5272/10417/8013/695/8832/3162
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,71,-0.5497981,-1.660169649,0.000666864,0.007016142,0.005195543,3248,"tags=46%, list=22%, signal=36%",51010/10459/4436/55183/4208/79915/972/100/596/8660/5618/23529/30009/10673/7293/939/2048/4773/3561/64127/940/54440/6688/115352/1880/5788/7292/30011/695/3071/3586/952/3569
GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,35,-0.641649662,-1.744074148,0.000689886,0.007220515,0.005346884,1917,"tags=40%, list=13%, signal=35%",23547/9971/7128/91543/51284/7124/115352/26191/51435/84868/857/118788/81035/51311
GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,12,-0.794582218,-1.704836004,0.000711768,0.0073872,0.005470316,2325,"tags=75%, list=16%, signal=63%",6376/131450/4345/23208/7133/54209/8530/5788/3479
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,12,-0.793575587,-1.702676203,0.000750947,0.007697206,0.00569988,1233,"tags=67%, list=8%, signal=61%",2294/11314/729230/3598/6688/2213/8832/3162
GOBP_T_CELL_CHEMOTAXIS,GOBP_T_CELL_CHEMOTAXIS,25,-0.684798238,-1.751426439,0.000758128,0.00774199,0.005733043,1471,"tags=44%, list=10%, signal=40%",5293/6278/729230/10344/6352/1880/6348/6373/3627/10563/6366
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,66,-0.554235409,-1.662713624,0.000787795,0.007992338,0.005918429,1400,"tags=38%, list=10%, signal=34%",56253/3620/3123/2615/259307/6693/50943/339390/10859/942/10457/5322/84868/941/1493/79679/26279/3586/29126/1378/11326/10288/3559/80380/11006
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,45,-0.597736832,-1.705891424,0.000798898,0.008088431,0.005989587,2826,"tags=47%, list=19%, signal=38%",10234/3204/9370/9290/140685/4067/1021/10272/9935/4982/10859/6422/6348/8111/714/11025/2200/4057/3624/7130/11006
GOBP_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,GOBP_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,28,-0.665466539,-1.743868751,0.000824422,0.008296063,0.006143341,1835,"tags=50%, list=13%, signal=44%",4242/9452/1015/3956/5450/6688/55619/1880/139818/2213/3586/1378/3394/3569
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION,GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION,33,-0.634618431,-1.713097435,0.000840307,0.008404764,0.006223836,1171,"tags=39%, list=8%, signal=36%",11151/6693/6278/729230/6364/199/3676/6352/6387/3690/3627/10563/6366
